,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date
3433,HK.25171,工行高盛七七购A.C,1000,WARRANT,CALL,HK.01398,2016-01-13
3434,HK.25173,中交高盛七九购A.C,10000,WARRANT,CALL,HK.01800,2016-01-13
3435,HK.25175,凤医摩通八二购A.C,5000,WARRANT,CALL,HK.01515,2017-01-27
3436,HK.25178,中车高盛七九购A.C,10000,WARRANT,CALL,HK.01766,2016-01-13
3437,HK.25190,中油摩通八六购A.C,20000,WARRANT,CALL,HK.00857,2015-08-27
3438,HK.25217,吉利摩通七七购A.C,5000,WARRANT,CALL,HK.00175,2017-01-27
3439,HK.25219,长建法兴七八购A.C,10000,WARRANT,CALL,HK.01038,2017-02-01
3440,HK.25233,海油麦银八八购A.C,10000,WARRANT,CALL,HK.00883,2015-08-28
3441,HK.25237,神华摩通七八购A.C,5000,WARRANT,CALL,HK.01088,2016-01-14
3442,HK.25238,舜光汇丰七七购A.C,10000,WARRANT,CALL,HK.02382,2017-02-01
3443,HK.25239,江铜摩通七甲购A.C,10000,WARRANT,CALL,HK.00358,2016-01-14
3444,HK.25257,比迪法巴七九购A.C,50000,WARRANT,CALL,HK.01211,2016-01-14
3445,HK.25263,吉利汇丰七七购A.C,5000,WARRANT,CALL,HK.00175,2017-02-01
3446,HK.25265,海油汇丰七七购A.C,1000,WARRANT,CALL,HK.00883,2017-02-01
3447,HK.25267,A中法兴八一沽A.P,1000,WARRANT,PUT,HK.02823,2016-01-14
3448,HK.25278,建行中银七六购A.C,1000,WARRANT,CALL,HK.00939,2017-02-01
3449,HK.25284,长汽瑞银八二购A.C,5000,WARRANT,CALL,HK.02333,2017-02-01
3450,HK.25309,中油瑞银八六购A.C,20000,WARRANT,CALL,HK.00857,2015-08-28
3451,HK.25315,海油摩通八乙购A.C,10000,WARRANT,CALL,HK.00883,2016-01-14
3452,HK.25340,金软瑞银七九购A.C,10000,WARRANT,CALL,HK.03888,2017-02-01
3453,HK.25346,港交瑞信七六购E.C,10000,WARRANT,CALL,HK.00388,2017-02-01
3454,HK.25348,海油汇丰八乙购A.C,10000,WARRANT,CALL,HK.00883,2016-01-15
3455,HK.25352,长和瑞信七八购B.C,5000,WARRANT,CALL,HK.00001,2017-02-01
3456,HK.25355,海螺瑞信七七购A.C,5000,WARRANT,CALL,HK.00914,2017-02-01
3457,HK.25361,联想法兴八一购A.C,20000,WARRANT,CALL,HK.00992,2015-08-28
3458,HK.25362,长和法兴七八购B.C,5000,WARRANT,CALL,HK.00001,2017-02-01
3459,HK.25370,银河法兴七八沽C.P,10000,WARRANT,PUT,HK.00027,2017-02-01
3460,HK.25372,中油法兴七八沽C.P,2000,WARRANT,PUT,HK.00857,2017-02-01
3461,HK.25380,中联法巴八一购A.C,2000,WARRANT,CALL,HK.00762,2016-01-15
3462,HK.25383,中化法兴七八沽B.P,2000,WARRANT,PUT,HK.00386,2017-02-01
3463,HK.25388,国泰麦银九一购A.C,10000,WARRANT,CALL,HK.00293,2017-02-01
3464,HK.25399,中联瑞信七乙购A.C,2000,WARRANT,CALL,HK.00762,2016-01-15
3465,HK.25406,吉利麦银七乙购A.C,5000,WARRANT,CALL,HK.00175,2017-02-01
3466,HK.25408,友邦摩通七八购A.C,2000,WARRANT,CALL,HK.01299,2017-02-01
3467,HK.25419,吉利摩通八四购A.C,50000,WARRANT,CALL,HK.00175,2017-02-01
3468,HK.25424,港铁摩通七八购A.C,5000,WARRANT,CALL,HK.00066,2017-02-01
3469,HK.25427,世茂摩通七八购A.C,5000,WARRANT,CALL,HK.00813,2016-01-15
3470,HK.25431,信达摩通七九购A.C,1000,WARRANT,CALL,HK.01359,2017-02-01
3471,HK.25432,中核摩通七九购A.C,1000,WARRANT,CALL,HK.01816,2017-02-01
3472,HK.25437,江铜汇丰七乙购A.C,10000,WARRANT,CALL,HK.00358,2017-02-02
3473,HK.25440,神华高盛七甲购A.C,5000,WARRANT,CALL,HK.01088,2016-01-15
3474,HK.25456,吉利汇丰七十购B.C,50000,WARRANT,CALL,HK.00175,2017-02-02
3475,HK.25459,吉利汇丰七八购A.C,5000,WARRANT,CALL,HK.00175,2017-02-02
3476,HK.25499,吉利汇丰七八购B.C,5000,WARRANT,CALL,HK.00175,2017-02-02
3477,HK.25500,腾讯麦银七九购B.C,1000,WARRANT,CALL,HK.00700,2017-02-02
3478,HK.25503,腾讯麦银七九购C.C,1000,WARRANT,CALL,HK.00700,2017-02-02
3479,HK.25506,长和瑞银七五购A.C,5000,WARRANT,CALL,HK.00001,2017-02-02
3480,HK.25509,比迪东亚七九购A.C,50000,WARRANT,CALL,HK.01211,2016-01-18
3481,HK.25511,富力东亚七七购A.C,4000,WARRANT,CALL,HK.02777,2016-01-18
3482,HK.25513,国材瑞银七八购A.C,2000,WARRANT,CALL,HK.03323,2017-02-02
3483,HK.25515,海螺海通七九购A.C,5000,WARRANT,CALL,HK.00914,2017-02-02
3484,HK.25519,洛钼海通七八购A.C,3000,WARRANT,CALL,HK.03993,2017-02-02
3485,HK.25520,金隅海通七八购A.C,1000,WARRANT,CALL,HK.02009,2017-02-02
3486,HK.25522,中交东亚七七购A.C,10000,WARRANT,CALL,HK.01800,2016-01-18
3487,HK.25530,航信海通七乙购A.C,10000,WARRANT,CALL,HK.00696,2017-02-02
3488,HK.25542,恒生麦银八一购A.C,1000,WARRANT,CALL,HK.00011,2017-02-02
3489,HK.25545,比迪麦银八乙购A.C,50000,WARRANT,CALL,HK.01211,2016-01-18
3490,HK.25550,比迪汇丰七八购A.C,50000,WARRANT,CALL,HK.01211,2016-01-19
3491,HK.25555,华泥麦银八三购A.C,2000,WARRANT,CALL,HK.01313,2017-02-02
3492,HK.25556,中铝海通七八购A.C,2000,WARRANT,CALL,HK.02600,2017-02-02
3493,HK.25559,龙地麦银七八购A.C,5000,WARRANT,CALL,HK.00960,2016-01-19
3494,HK.25577,海油瑞银八乙购A.C,10000,WARRANT,CALL,HK.00883,2016-01-19
3495,HK.25581,腾讯海通七八购A.C,10000,WARRANT,CALL,HK.00700,2017-02-02
3496,HK.25586,新发麦银八八购A.C,1000,WARRANT,CALL,HK.00017,2017-02-02
3497,HK.25592,华地麦银八七购A.C,20000,WARRANT,CALL,HK.01109,2017-02-02
3498,HK.25615,中铝法兴七九购A.C,2000,WARRANT,CALL,HK.02600,2017-02-02
3499,HK.25621,中移汇丰八六沽A.P,50000,WARRANT,PUT,HK.00941,2016-01-20
3500,HK.25633,比迪中银七八购A.C,50000,WARRANT,CALL,HK.01211,2016-01-20
3501,HK.25637,中煤法兴七九购A.C,1000,WARRANT,CALL,HK.01898,2017-02-02
3502,HK.25649,江铜瑞信七八购A.C,1000,WARRANT,CALL,HK.00358,2017-02-02
3503,HK.25671,A中高盛七乙沽B.P,1000,WARRANT,PUT,HK.02823,2016-01-20
3504,HK.25675,中信高盛七七购A.C,1000,WARRANT,CALL,HK.00267,2016-01-20
3505,HK.25684,盈富摩通七十购A.C,5000,WARRANT,CALL,HK.02800,2016-01-21
3506,HK.25691,中移高盛八六沽A.P,50000,WARRANT,PUT,HK.00941,2016-01-21
3507,HK.25710,A中中银七乙购A.C,1000,WARRANT,CALL,HK.02823,2016-01-22
3508,HK.25718,友邦瑞信七八购A.C,2000,WARRANT,CALL,HK.01299,2017-02-02
3509,HK.25731,海油瑞信七八购A.C,1000,WARRANT,CALL,HK.00883,2017-02-02
3510,HK.25738,洛钼瑞信七八购A.C,3000,WARRANT,CALL,HK.03993,2017-02-02
3511,HK.25742,A中麦银八一购B.C,1000,WARRANT,CALL,HK.02823,2016-01-22
3512,HK.25746,中铝瑞信七八购A.C,2000,WARRANT,CALL,HK.02600,2017-02-02
3513,HK.25751,长汽瑞信八二购A.C,5000,WARRANT,CALL,HK.02333,2017-02-02
3514,HK.25768,万科摩通七八沽B.P,1000,WARRANT,PUT,HK.02202,2017-02-02
3515,HK.25770,平安法巴七六购A.C,5000,WARRANT,CALL,HK.02318,2016-01-25
3516,HK.25771,海油摩通七八购A.C,1000,WARRANT,CALL,HK.00883,2017-02-02
3517,HK.25775,中寿法巴七七购A.C,10000,WARRANT,CALL,HK.02628,2016-01-25
3518,HK.25776,汇丰法巴七七购A.C,4000,WARRANT,CALL,HK.00005,2016-01-25
3519,HK.25777,腾讯法巴七七购A.C,10000,WARRANT,CALL,HK.00700,2016-01-25
3520,HK.25800,中化摩通七六购A.C,2000,WARRANT,CALL,HK.00386,2017-02-02
3521,HK.25810,海油法兴九一购A.C,10000,WARRANT,CALL,HK.00883,2016-01-25
3522,HK.25812,江铜摩通八三购A.C,10000,WARRANT,CALL,HK.00358,2017-02-02
3523,HK.25815,中铝摩通七九购A.C,2000,WARRANT,CALL,HK.02600,2017-02-02
3524,HK.25816,中煤摩通七八购A.C,1000,WARRANT,CALL,HK.01898,2017-02-02
3525,HK.25817,中险摩通八七购A.C,20000,WARRANT,CALL,HK.02328,2017-02-02
3526,HK.25825,昆能摩通八七购A.C,20000,WARRANT,CALL,HK.00135,2016-01-25
3527,HK.25827,海油东亚八乙购A.C,10000,WARRANT,CALL,HK.00883,2016-01-26
3528,HK.25851,中移汇丰七九购A.C,5000,WARRANT,CALL,HK.00941,2017-02-03
3529,HK.25863,吉利汇丰八四沽A.P,50000,WARRANT,PUT,HK.00175,2017-02-03
3530,HK.25864,渣打麦银七九购A.C,500,WARRANT,CALL,HK.02888,2017-02-03
3531,HK.25865,中铝麦银八一购A.C,2000,WARRANT,CALL,HK.02600,2017-02-03
3532,HK.25872,渣打法兴七八购B.C,500,WARRANT,CALL,HK.02888,2017-02-03
3533,HK.25875,国材瑞信七八购A.C,2000,WARRANT,CALL,HK.03323,2017-02-03
3534,HK.25878,恒H高盛八九购A.C,20000,WARRANT,CALL,HK.02828,2015-08-31
3535,HK.25879,中煤瑞信七八购A.C,1000,WARRANT,CALL,HK.01898,2017-02-03
3536,HK.25880,腾讯瑞信八三沽A.P,10000,WARRANT,PUT,HK.00700,2017-02-03
3537,HK.25884,腾讯瑞信七六沽D.P,10000,WARRANT,PUT,HK.00700,2017-02-03
3538,HK.25887,昆能汇丰八六购A.C,20000,WARRANT,CALL,HK.00135,2016-01-27
3539,HK.25892,江铜汇丰七甲购A.C,10000,WARRANT,CALL,HK.00358,2016-01-27
3540,HK.25920,友邦摩通七九沽A.P,2000,WARRANT,PUT,HK.01299,2017-02-03
3541,HK.25925,洛钼摩通七八购A.C,3000,WARRANT,CALL,HK.03993,2017-02-03
3542,HK.25934,玖龙摩通八乙购A.C,10000,WARRANT,CALL,HK.02689,2017-02-03
3543,HK.25938,中油高盛七七购A.C,2000,WARRANT,CALL,HK.00857,2017-02-06
3544,HK.25955,A中麦银八一沽A.P,1000,WARRANT,PUT,HK.02823,2015-08-31
3545,HK.25958,A中高盛七乙购A.C,1000,WARRANT,CALL,HK.02823,2015-08-31
3546,HK.25972,港交法兴七九购A.C,10000,WARRANT,CALL,HK.00388,2016-01-28
3547,HK.25973,中寿高盛七六沽C.P,10000,WARRANT,PUT,HK.02628,2017-02-06
3548,HK.25982,友邦高盛七八购A.C,2000,WARRANT,CALL,HK.01299,2017-02-06
3549,HK.25987,金沙瑞银七六购B.C,4000,WARRANT,CALL,HK.01928,2017-02-06
3550,HK.25991,南中法兴七甲购A.C,2000,WARRANT,CALL,HK.02822,2016-01-28
3551,HK.26012,民行摩通八乙购A.C,5000,WARRANT,CALL,HK.01988,2016-01-28
3552,HK.26029,渣打瑞银七八沽A.P,500,WARRANT,PUT,HK.02888,2017-02-06
3553,HK.26057,康哲野村七七购A.C,1000,WARRANT,CALL,HK.00867,2013-07-19
3554,HK.26059,海油摩通八乙沽B.P,10000,WARRANT,PUT,HK.00883,2016-01-29
3555,HK.26073,汇丰瑞银七六沽C.P,4000,WARRANT,PUT,HK.00005,2017-02-06
3556,HK.26075,渣打汇丰七九购A.C,500,WARRANT,CALL,HK.02888,2017-02-06
3557,HK.26079,招行汇丰七八购A.C,5000,WARRANT,CALL,HK.03968,2017-02-06
3558,HK.26093,中燃摩通七乙购A.C,20000,WARRANT,CALL,HK.00384,2016-01-29
3559,HK.26096,恒指汇丰七六沽J.P,10000,WARRANT,PUT,HK.800000,2017-02-06
3560,HK.26099,恒指汇丰七五沽B.P,10000,WARRANT,PUT,HK.800000,2017-02-06
3561,HK.26100,吉利中银八二购A.C,5000,WARRANT,CALL,HK.00175,2017-02-06
3562,HK.26120,融创法巴九四购A.C,10000,WARRANT,CALL,HK.01918,2017-02-06
3563,HK.26125,汇丰法巴七九购A.C,4000,WARRANT,CALL,HK.00005,2017-02-06
3564,HK.26128,海油法巴七十购B.C,1000,WARRANT,CALL,HK.00883,2017-02-06
3565,HK.26134,盈富瑞信七五购A.C,5000,WARRANT,CALL,HK.02800,2016-02-01
3566,HK.26137,康哲麦银七乙购A.C,10000,WARRANT,CALL,HK.00867,2016-02-02
3567,HK.26138,建行法巴七八购A.C,1000,WARRANT,CALL,HK.00939,2016-02-02
3568,HK.26139,工行法巴七八购A.C,1000,WARRANT,CALL,HK.01398,2016-02-02
3569,HK.26140,中行法巴七八购A.C,1000,WARRANT,CALL,HK.03988,2016-02-02
3570,HK.26145,渣打法巴八一购A.C,500,WARRANT,CALL,HK.02888,2017-02-06
3571,HK.26150,中移麦银八七沽A.P,50000,WARRANT,PUT,HK.00941,2015-08-31
3572,HK.26161,中寿麦银七九购A.C,1000,WARRANT,CALL,HK.02628,2017-02-06
3573,HK.26162,新地高盛七十购A.C,10000,WARRANT,CALL,HK.00016,2016-02-02
3574,HK.26172,腾讯麦银七九购D.C,1000,WARRANT,CALL,HK.00700,2017-02-06
3575,HK.26173,盈富瑞银七九购A.C,5000,WARRANT,CALL,HK.02800,2016-02-03
3576,HK.26176,海田麦银八十购A.C,20000,WARRANT,CALL,HK.02883,2016-02-03
3577,HK.26180,A中法兴八一购B.C,1000,WARRANT,CALL,HK.02823,2016-02-03
3578,HK.26181,A中麦银七十购A.C,100,WARRANT,CALL,HK.02823,2017-02-06
3579,HK.26186,国信麦银八五购A.C,2000,WARRANT,CALL,HK.00728,2017-02-06
3580,HK.26188,A中法巴八一购A.C,1000,WARRANT,CALL,HK.02823,2016-02-03
3581,HK.26189,汇丰麦银七九购C.C,400,WARRANT,CALL,HK.00005,2017-02-06
3582,HK.26202,中移瑞信七七沽C.P,5000,WARRANT,PUT,HK.00941,2017-02-06
3583,HK.26208,友邦瑞信七八沽B.P,2000,WARRANT,PUT,HK.01299,2017-02-06
3584,HK.26232,广汽摩通七甲购A.C,20000,WARRANT,CALL,HK.02238,2016-02-05
3585,HK.26234,长汽麦银八一购A.C,5000,WARRANT,CALL,HK.02333,2016-02-11
3586,HK.26239,越秀麦银七七购A.C,2000,WARRANT,CALL,HK.00123,2016-02-11
3587,HK.26241,江铜法兴七九购A.C,1000,WARRANT,CALL,HK.00358,2017-02-06
3588,HK.26242,长汽摩通八七购A.C,5000,WARRANT,CALL,HK.02333,2016-02-11
3589,HK.26263,招行麦银七七购A.C,5000,WARRANT,CALL,HK.03968,2016-02-12
3590,HK.26267,恒指摩通七九沽A.P,10000,WARRANT,PUT,HK.800000,2017-02-06
3591,HK.26272,长汽瑞信七乙购A.C,5000,WARRANT,CALL,HK.02333,2016-02-12
3592,HK.26273,恒产麦银八二购A.C,10000,WARRANT,CALL,HK.00101,2016-02-12
3593,HK.26275,腾讯摩通八三沽A.P,10000,WARRANT,PUT,HK.00700,2017-02-06
3594,HK.26278,腾讯摩通七五沽C.P,1000,WARRANT,PUT,HK.00700,2017-02-06
3595,HK.26281,铁建高盛七乙购A.C,5000,WARRANT,CALL,HK.01186,2016-02-12
3596,HK.26286,渣打摩通七九购A.C,500,WARRANT,CALL,HK.02888,2017-02-06
3597,HK.26297,A中中银七乙购B.C,1000,WARRANT,CALL,HK.02823,2016-02-15
3598,HK.26305,汇丰高盛七六购D.C,4000,WARRANT,CALL,HK.00005,2017-02-07
3599,HK.26312,长和法兴七乙购A.C,5000,WARRANT,CALL,HK.00001,2015-09-01
3600,HK.26316,中铝瑞银七八购A.C,2000,WARRANT,CALL,HK.02600,2017-02-07
3601,HK.26317,海油瑞银七七购A.C,10000,WARRANT,CALL,HK.00883,2016-02-15
3602,HK.26330,汇丰瑞银七八购A.C,4000,WARRANT,CALL,HK.00005,2017-02-07
3603,HK.26337,卓尔摩通八乙购A.C,30000,WARRANT,CALL,HK.02098,2017-02-07
3604,HK.26351,平安摩通七六购D.C,5000,WARRANT,CALL,HK.02318,2017-02-07
3605,HK.26353,南中中银七十购A.C,2000,WARRANT,CALL,HK.02822,2016-02-16
3606,HK.26367,中险麦银七九购A.C,2000,WARRANT,CALL,HK.02328,2017-02-08
3607,HK.26369,中信麦银七甲购A.C,10000,WARRANT,CALL,HK.00267,2016-02-17
3608,HK.26371,新地瑞银七十购A.C,10000,WARRANT,CALL,HK.00016,2016-02-17
3609,HK.26379,海油高盛八七购A.C,10000,WARRANT,CALL,HK.00883,2016-02-17
3610,HK.26380,鞍钢瑞信七八购A.C,2000,WARRANT,CALL,HK.00347,2017-02-08
3611,HK.26383,中油瑞银七七购A.C,2000,WARRANT,CALL,HK.00857,2017-02-08
3612,HK.26410,金沙摩通七八购A.C,4000,WARRANT,CALL,HK.01928,2017-02-08
3613,HK.26418,鞍钢摩通八乙购A.C,2000,WARRANT,CALL,HK.00347,2017-02-08
3614,HK.26423,长汽东亚七乙购A.C,5000,WARRANT,CALL,HK.02333,2016-02-19
3615,HK.26424,中信东亚七甲购A.C,10000,WARRANT,CALL,HK.00267,2016-02-19
3616,HK.26427,邮银摩通七八购A.C,1000,WARRANT,CALL,HK.01658,2017-02-08
3617,HK.26433,海螺摩通七十购A.C,5000,WARRANT,CALL,HK.00914,2017-02-08
3618,HK.26435,江铜摩通八八购A.C,10000,WARRANT,CALL,HK.00358,2017-02-08
3619,HK.26438,民行瑞银八乙购A.C,5000,WARRANT,CALL,HK.01988,2016-02-19
3620,HK.26448,工行高盛七七购C.C,1000,WARRANT,CALL,HK.01398,2017-02-09
3621,HK.26464,中寿高盛七九购B.C,10000,WARRANT,CALL,HK.02628,2017-02-09
3622,HK.26486,平安法兴七八购D.C,5000,WARRANT,CALL,HK.02318,2017-02-09
3623,HK.26504,金沙法兴七九购A.C,4000,WARRANT,CALL,HK.01928,2017-02-09
3624,HK.26512,南中高盛八九购A.C,2000,WARRANT,CALL,HK.02822,2016-02-23
3625,HK.26514,招行高盛七五购A.C,5000,WARRANT,CALL,HK.03968,2016-02-23
3626,HK.26515,腾讯中银七十沽B.P,10000,WARRANT,PUT,HK.00700,2017-02-09
3627,HK.26522,中芯汇丰七甲购A.C,5000,WARRANT,CALL,HK.00981,2017-02-09
3628,HK.26523,腾讯汇丰七六沽C.P,10000,WARRANT,PUT,HK.00700,2017-02-09
3629,HK.26537,平安汇丰七七购C.C,5000,WARRANT,CALL,HK.02318,2017-02-09
3630,HK.26541,美高摩通七十购A.C,4000,WARRANT,CALL,HK.02282,2016-02-26
3631,HK.26562,港交汇丰七五购A.C,10000,WARRANT,CALL,HK.00388,2016-03-01
3632,HK.26568,腾讯麦银七九沽E.P,1000,WARRANT,PUT,HK.00700,2017-02-09
3633,HK.26578,招行法兴七六购A.C,5000,WARRANT,CALL,HK.03968,2016-03-01
3634,HK.26581,港交麦银七九购A.C,1000,WARRANT,CALL,HK.00388,2017-02-09
3635,HK.26584,鞍钢海通八乙购A.C,2000,WARRANT,CALL,HK.00347,2017-02-09
3636,HK.26587,信光海通七乙购A.C,2000,WARRANT,CALL,HK.00968,2017-02-09
3637,HK.26600,神华海通七乙沽A.P,5000,WARRANT,PUT,HK.01088,2017-02-09
3638,HK.26602,新地汇丰七十购A.C,10000,WARRANT,CALL,HK.00016,2016-03-03
3639,HK.26603,中宏海通八乙购A.C,5000,WARRANT,CALL,HK.01378,2017-02-09
3640,HK.26607,邮银海通七八购A.C,1000,WARRANT,CALL,HK.01658,2017-02-09
3641,HK.26618,富康海通七九购A.C,1000,WARRANT,CALL,HK.02038,2017-02-09
3642,HK.26619,腾讯法兴七六购D.C,1000,WARRANT,CALL,HK.00700,2017-02-09
3643,HK.26622,洋保麦银七乙购A.C,2000,WARRANT,CALL,HK.02601,2017-02-09
3644,HK.26623,平安麦银七九购A.C,5000,WARRANT,CALL,HK.02318,2017-02-09
3645,HK.26624,汇丰东亚八一沽A.P,4000,WARRANT,PUT,HK.00005,2017-02-09
3646,HK.26625,港交东亚八十购A.C,10000,WARRANT,CALL,HK.00388,2017-02-09
3647,HK.26626,港交东亚八十沽B.P,10000,WARRANT,PUT,HK.00388,2017-02-09
3648,HK.26628,恒指汇丰七六沽A.P,10000,WARRANT,PUT,HK.800000,2016-03-04
3649,HK.26632,招金东亚八九购A.C,5000,WARRANT,CALL,HK.01818,2017-02-09
3650,HK.26633,兖煤东亚七八购A.C,2000,WARRANT,CALL,HK.01171,2017-02-09
3651,HK.26635,腾讯瑞信七七购G.C,1000,WARRANT,CALL,HK.00700,2017-02-09
3652,HK.26638,平安瑞信七七购C.C,5000,WARRANT,CALL,HK.02318,2017-02-09
3653,HK.26655,邮银瑞信七八购A.C,1000,WARRANT,CALL,HK.01658,2017-02-09
3654,HK.26656,恒指汇丰七六购B.C,10000,WARRANT,CALL,HK.800000,2016-03-07
3655,HK.26657,南中汇丰七十购A.C,2000,WARRANT,CALL,HK.02822,2016-03-07
3656,HK.26659,A中汇丰七乙购A.C,1000,WARRANT,CALL,HK.02823,2016-03-07
3657,HK.26660,腾讯瑞信七十购B.C,10000,WARRANT,CALL,HK.00700,2017-02-09
3658,HK.26663,鞍钢瑞信八甲购A.C,2000,WARRANT,CALL,HK.00347,2017-02-09
3659,HK.26671,银证汇丰七甲购A.C,5000,WARRANT,CALL,HK.06881,2016-03-08
3660,HK.26673,长和汇丰七甲购A.C,5000,WARRANT,CALL,HK.00001,2016-03-08
3661,HK.26674,民行汇丰八乙购A.C,5000,WARRANT,CALL,HK.01988,2016-03-08
3662,HK.26679,江铜瑞银八一购A.C,10000,WARRANT,CALL,HK.00358,2017-02-09
3663,HK.26695,中移摩通七九购A.C,5000,WARRANT,CALL,HK.00941,2017-02-09
3664,HK.26701,恒H高盛七乙购B.C,2000,WARRANT,CALL,HK.02828,2017-02-09
3665,HK.26710,工行麦银七六购A.C,1000,WARRANT,CALL,HK.01398,2016-03-10
3666,HK.26713,兖煤摩通七九购A.C,2000,WARRANT,CALL,HK.01171,2016-03-10
3667,HK.26714,建行高盛七八购A.C,1000,WARRANT,CALL,HK.00939,2017-02-09
3668,HK.26732,腾讯法巴九一购B.C,10000,WARRANT,CALL,HK.00700,2017-02-10
3669,HK.26735,中企汇丰七六购A.C,10000,WARRANT,CALL,HK.800100,2016-03-11
3670,HK.26744,港交瑞信七六购B.C,10000,WARRANT,CALL,HK.00388,2016-03-11
3671,HK.26750,汇丰法巴八一购A.C,4000,WARRANT,CALL,HK.00005,2017-02-10
3672,HK.26751,平安法巴八七购A.C,5000,WARRANT,CALL,HK.02318,2017-02-10
3673,HK.26762,长汽麦银七九购A.C,5000,WARRANT,CALL,HK.02333,2016-03-14
3674,HK.26765,中移法巴八一购A.C,5000,WARRANT,CALL,HK.00941,2017-02-10
3675,HK.26766,港交麦银七九购B.C,1000,WARRANT,CALL,HK.00388,2017-02-10
3676,HK.26773,港交高盛七五购B.C,10000,WARRANT,CALL,HK.00388,2016-03-14
3677,HK.26777,腾讯麦银零一购A.C,10000,WARRANT,CALL,HK.00700,2017-02-10
3678,HK.26778,海油海通八五购A.C,10000,WARRANT,CALL,HK.00883,2016-03-15
3679,HK.26780,中交海通七十购A.C,10000,WARRANT,CALL,HK.01800,2016-03-15
3680,HK.26794,建行高盛七七购B.C,1000,WARRANT,CALL,HK.00939,2017-02-10
3681,HK.26798,平安汇丰七六购A.C,5000,WARRANT,CALL,HK.02318,2017-02-10
3682,HK.26799,汇丰麦银八七沽A.P,4000,WARRANT,PUT,HK.00005,2017-02-10
3683,HK.26800,国泰麦银七十购A.C,10000,WARRANT,CALL,HK.00293,2016-03-15
3684,HK.26803,世茂法兴七八购A.C,5000,WARRANT,CALL,HK.00813,2016-03-16
3685,HK.26808,中信摩通七乙购A.C,1000,WARRANT,CALL,HK.00267,2016-03-16
3686,HK.26812,海油汇丰七甲沽A.P,10000,WARRANT,PUT,HK.00883,2016-03-17
3687,HK.26815,广汽海通七甲购A.C,20000,WARRANT,CALL,HK.02238,2016-03-17
3688,HK.26824,联想高盛八四购A.C,20000,WARRANT,CALL,HK.00992,2016-03-17
3689,HK.26830,兖煤瑞银七乙购A.C,20000,WARRANT,CALL,HK.01171,2016-03-18
3690,HK.26834,渣打东亚八乙购A.C,5000,WARRANT,CALL,HK.02888,2016-03-18
3691,HK.26837,比迪东亚八乙购A.C,50000,WARRANT,CALL,HK.01211,2016-03-18
3692,HK.26845,中炼麦银九乙购A.C,5000,WARRANT,CALL,HK.02386,2017-02-10
3693,HK.26855,新发瑞银七八购A.C,1000,WARRANT,CALL,HK.00017,2017-02-10
3694,HK.26859,长建瑞银七八购A.C,10000,WARRANT,CALL,HK.01038,2017-02-10
3695,HK.26861,盈富中银七六购A.C,5000,WARRANT,CALL,HK.02800,2016-03-22
3696,HK.26862,中车汇丰七七购A.C,10000,WARRANT,CALL,HK.01766,2016-03-22
3697,HK.26863,利丰瑞银七九购A.C,2000,WARRANT,CALL,HK.00494,2017-02-10
3698,HK.26864,中信汇丰七乙购A.C,1000,WARRANT,CALL,HK.00267,2016-03-22
3699,HK.26881,国信瑞银七六购A.C,2000,WARRANT,CALL,HK.00728,2017-02-10
3700,HK.26886,南中海通八九购A.C,2000,WARRANT,CALL,HK.02822,2016-03-23
3701,HK.26889,海螺瑞银七六购A.C,5000,WARRANT,CALL,HK.00914,2017-02-10
3702,HK.26892,农行法兴八一购A.C,1000,WARRANT,CALL,HK.01288,2017-02-10
3703,HK.26906,新地法兴七九购A.C,10000,WARRANT,CALL,HK.00016,2017-02-10
3704,HK.26907,电盈瑞信七八购A.C,1000,WARRANT,CALL,HK.00008,2017-02-10
3705,HK.26910,恒H瑞信七八购A.C,2000,WARRANT,CALL,HK.02828,2017-02-10
3706,HK.26913,招金瑞信七八购A.C,500,WARRANT,CALL,HK.01818,2017-02-10
3707,HK.26922,港交摩通七六购C.C,1000,WARRANT,CALL,HK.00388,2017-02-10
3708,HK.26923,腾讯汇丰七乙沽A.P,10000,WARRANT,PUT,HK.00700,2016-03-29
3709,HK.26924,华泰摩通八三购A.C,2000,WARRANT,CALL,HK.06886,2017-02-10
3710,HK.26928,腾讯高盛七九购D.C,10000,WARRANT,CALL,HK.00700,2017-02-10
3711,HK.26929,汇丰高盛七七购B.C,4000,WARRANT,CALL,HK.00005,2017-02-10
3712,HK.26930,腾讯汇丰七五购A.C,10000,WARRANT,CALL,HK.00700,2016-03-29
3713,HK.26938,吉利中银七七购A.C,5000,WARRANT,CALL,HK.00175,2017-02-13
3714,HK.26940,腾讯摩通七甲沽A.P,10000,WARRANT,PUT,HK.00700,2016-03-29
3715,HK.26941,中移中银七八购A.C,5000,WARRANT,CALL,HK.00941,2017-02-13
3716,HK.26942,中移中银七七购C.C,5000,WARRANT,CALL,HK.00941,2017-02-13
3717,HK.26948,美高法兴七七购A.C,4000,WARRANT,CALL,HK.02282,2016-03-29
3718,HK.26952,港交中银八一购A.C,10000,WARRANT,CALL,HK.00388,2017-02-13
3719,HK.26953,中寿法兴七十购B.C,10000,WARRANT,CALL,HK.02628,2017-02-13
3720,HK.26955,中寿法兴七十沽C.P,10000,WARRANT,PUT,HK.02628,2017-02-13
3721,HK.26964,中车瑞信七七购A.C,10000,WARRANT,CALL,HK.01766,2016-03-29
