,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date
6985,HK.68127,恒指瑞信八八牛Q.C,10000,WARRANT,BULL,HK.800000,2017-04-28
6986,HK.68128,恒指瑞信八二牛Y.C,10000,WARRANT,BULL,HK.800000,2017-04-28
6987,HK.68139,腾讯瑞信八一牛K.C,1000,WARRANT,BULL,HK.00700,2017-04-28
6988,HK.68147,恒指高盛七乙牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6989,HK.68148,恒指摩通七十牛T.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6990,HK.68150,腾讯摩通八二牛D.C,1000,WARRANT,BULL,HK.00700,2017-04-28
6991,HK.68156,腾讯汇丰八三牛M.C,10000,WARRANT,BULL,HK.00700,2017-05-02
6992,HK.68157,腾讯法巴七乙牛A.C,10000,WARRANT,BULL,HK.00700,2017-01-05
6993,HK.68158,A中汇丰九二牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6994,HK.68159,A中汇丰九一牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6995,HK.68160,腾讯法巴七乙牛B.C,10000,WARRANT,BULL,HK.00700,2017-01-05
6996,HK.68161,A中汇丰八甲牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6997,HK.68163,中移法巴七乙牛A.C,50000,WARRANT,BULL,HK.00941,2017-01-05
6998,HK.68166,建行摩通七甲牛A.C,1000,WARRANT,BULL,HK.00939,2017-01-05
6999,HK.68167,A中汇丰八十牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
7000,HK.68168,联想汇丰七乙牛B.C,20000,WARRANT,BULL,HK.00992,2016-06-10
7001,HK.68169,腾讯摩通七甲牛H.C,1000,WARRANT,BULL,HK.00700,2017-01-05
7002,HK.68172,港交摩通七乙牛G.C,1000,WARRANT,BULL,HK.00388,2017-01-05
7003,HK.68173,港交摩通七甲牛H.C,1000,WARRANT,BULL,HK.00388,2017-01-05
7004,HK.68174,腾讯瑞信八二牛B.C,1000,WARRANT,BULL,HK.00700,2017-05-02
7005,HK.68176,银河瑞信七乙熊E.P,10000,WARRANT,BEAR,HK.00027,2017-05-02
7006,HK.68177,恒指法兴八三牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-05
7007,HK.68178,恒指瑞信八二牛Z.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7008,HK.68179,恒指法兴八三牛P.C,10000,WARRANT,BULL,HK.800000,2017-01-05
7009,HK.68185,中企法巴七六牛B.C,10000,WARRANT,BULL,HK.800100,2016-06-10
7010,HK.68187,腾讯汇丰七九牛J.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7011,HK.68190,恒指瑞银八七牛A.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7012,HK.68191,腾讯汇丰七八牛M.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7013,HK.68192,腾讯汇丰七七牛K.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7014,HK.68196,港交汇丰七九牛H.C,10000,WARRANT,BULL,HK.00388,2017-01-06
7015,HK.68198,恒指汇丰七九牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7016,HK.68201,建行法兴七乙牛A.C,10000,WARRANT,BULL,HK.00939,2017-01-06
7017,HK.68203,恒指高盛八八牛N.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7018,HK.68210,腾讯法兴七十牛D.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7019,HK.68213,腾讯法兴七甲牛E.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7020,HK.68218,腾讯摩通八三牛D.C,1000,WARRANT,BULL,HK.00700,2017-05-02
7021,HK.68222,腾讯法兴七十牛E.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7022,HK.68227,南中瑞信七十牛C.C,2000,WARRANT,BULL,HK.02822,2017-01-06
7023,HK.68229,中移瑞信七甲牛B.C,5000,WARRANT,BULL,HK.00941,2017-01-06
7024,HK.68231,恒指摩通八三牛N.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7025,HK.68232,恒指摩通八四牛H.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7026,HK.68241,腾讯瑞信七八牛B.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7027,HK.68242,恒指法兴八九牛G.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7028,HK.68243,恒指法兴八十牛V.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7029,HK.68244,腾讯瑞信七七牛D.C,10000,WARRANT,BULL,HK.00700,2017-01-06
7030,HK.68245,中企瑞信七甲牛D.C,10000,WARRANT,BULL,HK.800100,2017-01-06
7031,HK.68246,夏三法巴七六牛A.C,2000,WARRANT,BULL,HK.03188,2016-06-10
7032,HK.68252,中企瑞信七甲牛E.C,10000,WARRANT,BULL,HK.800100,2017-01-06
7033,HK.68255,恒指高盛八八牛O.C,10000,WARRANT,BULL,HK.800000,2017-05-02
7034,HK.68261,中企瑞信七乙牛A.C,10000,WARRANT,BULL,HK.800100,2017-01-06
7035,HK.68268,恒指法巴八八牛X.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7036,HK.68269,恒指瑞信七乙牛P.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7037,HK.68270,恒指法巴八八牛Y.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7038,HK.68278,金沙汇丰八四熊C.P,40000,WARRANT,BEAR,HK.01928,2017-05-04
7039,HK.68279,恒指汇丰八三牛A.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7040,HK.68281,恒指汇丰八二牛B.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7041,HK.68282,恒指汇丰八一牛E.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7042,HK.68285,恒指高盛七甲牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7043,HK.68287,A中汇丰八九牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-04
7044,HK.68288,A中汇丰八十牛B.C,1000,WARRANT,BULL,HK.02823,2017-05-04
7045,HK.68289,恒指瑞银七甲牛N.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7046,HK.68290,A中汇丰八二熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-04
7047,HK.68291,A中汇丰八三熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-04
7048,HK.68294,腾讯汇丰八四牛F.C,10000,WARRANT,BULL,HK.00700,2017-05-04
7049,HK.68295,恒指法兴八三牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7050,HK.68297,平安瑞信七九牛C.C,5000,WARRANT,BULL,HK.02318,2016-08-25
7051,HK.68299,中芯汇丰八七牛A.C,5000,WARRANT,BULL,HK.00981,2017-05-04
7052,HK.68300,建行法兴七十熊A.P,10000,WARRANT,BEAR,HK.00939,2017-05-04
7053,HK.68301,恒指摩通七六牛B.C,10000,WARRANT,BULL,HK.800000,2015-06-17
7054,HK.68302,建行法兴七甲熊A.P,10000,WARRANT,BEAR,HK.00939,2017-05-04
7055,HK.68304,吉利法兴七甲熊A.P,5000,WARRANT,BEAR,HK.00175,2017-05-04
7056,HK.68308,港交法兴七十熊A.P,10000,WARRANT,BEAR,HK.00388,2017-05-04
7057,HK.68309,平安法兴八二牛A.C,5000,WARRANT,BULL,HK.02318,2017-05-04
7058,HK.68310,恒指摩通七乙牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7059,HK.68329,中联摩通七九牛A.C,2000,WARRANT,BULL,HK.00762,2016-08-25
7060,HK.68335,腾讯法兴八一牛J.C,10000,WARRANT,BULL,HK.00700,2017-05-04
7061,HK.68337,中联汇丰七八牛A.C,20000,WARRANT,BULL,HK.00762,2016-08-26
7062,HK.68338,恒指摩通七乙牛L.C,10000,WARRANT,BULL,HK.800000,2017-01-06
7063,HK.68339,腾讯摩通七十牛G.C,1000,WARRANT,BULL,HK.00700,2017-01-06
7064,HK.68344,恒指瑞信八二牛B.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7065,HK.68345,腾讯瑞信八二牛C.C,1000,WARRANT,BULL,HK.00700,2017-05-04
7066,HK.68346,夏三摩通七九牛A.C,2000,WARRANT,BULL,HK.03188,2016-06-13
7067,HK.68350,恒指瑞信八八牛R.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7068,HK.68351,恒指瑞信八二牛A.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7069,HK.68353,中企摩通七六牛A.C,10000,WARRANT,BULL,HK.800100,2015-06-17
7070,HK.68359,恒指法巴七甲牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7071,HK.68362,腾讯瑞银七甲牛G.C,10000,WARRANT,BULL,HK.00700,2017-05-04
7072,HK.68363,建行瑞银七乙牛A.C,10000,WARRANT,BULL,HK.00939,2017-05-04
7073,HK.68364,恒指汇丰七乙牛B.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7074,HK.68368,恒指瑞银八八牛J.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7075,HK.68370,恒指汇丰七乙牛C.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7076,HK.68371,中企汇丰七乙牛B.C,10000,WARRANT,BULL,HK.800100,2017-01-09
7077,HK.68375,中银汇丰八一牛A.C,5000,WARRANT,BULL,HK.02388,2017-01-09
7078,HK.68381,恒指瑞银八二牛G.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7079,HK.68384,海油汇丰七七熊C.P,10000,WARRANT,BEAR,HK.00883,2017-01-09
7080,HK.68387,港交汇丰八一牛C.C,10000,WARRANT,BULL,HK.00388,2017-01-09
7081,HK.68396,恒指高盛七甲牛S.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7082,HK.68401,腾讯东亚八一牛B.C,10000,WARRANT,BULL,HK.00700,2017-01-09
7083,HK.68407,港交东亚八一牛A.C,10000,WARRANT,BULL,HK.00388,2017-01-09
7084,HK.68408,平安东亚八一牛A.C,5000,WARRANT,BULL,HK.02318,2017-01-09
7085,HK.68423,港交瑞信七甲牛D.C,10000,WARRANT,BULL,HK.00388,2017-01-09
7086,HK.68424,恒指瑞信七甲牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7087,HK.68427,平安摩通八六牛A.C,5000,WARRANT,BULL,HK.02318,2017-05-04
7088,HK.68429,汇丰摩通八四牛B.C,4000,WARRANT,BULL,HK.00005,2017-05-04
7089,HK.68433,恒指摩通八三牛O.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7090,HK.68435,恒指摩通八四牛I.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7091,HK.68438,恒指高盛七八熊H.P,10000,WARRANT,BEAR,HK.800000,2017-05-04
7092,HK.68439,恒指瑞信七乙牛H.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7093,HK.68446,恒指法巴七乙牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7094,HK.68447,恒指法巴七甲牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7095,HK.68448,恒指高盛八八牛Q.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7096,HK.68450,恒指法巴七乙牛D.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7097,HK.68451,恒指法兴八三牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7098,HK.68452,腾讯麦银七乙牛A.C,10000,WARRANT,BULL,HK.00700,2017-05-04
7099,HK.68455,恒指法兴八三牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7100,HK.68472,恒指法兴八九牛I.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7101,HK.68476,恒指法兴八十牛W.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7102,HK.68478,恒指瑞银七乙牛C.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7103,HK.68479,恒指瑞银七十牛W.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7104,HK.68481,恒指瑞银七甲牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7105,HK.68488,南中摩通八一牛B.C,2000,WARRANT,BULL,HK.02822,2017-01-09
7106,HK.68489,南中摩通八一牛C.C,2000,WARRANT,BULL,HK.02822,2017-01-09
7107,HK.68491,恒指摩通七十牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7108,HK.68492,恒指法巴八二熊B.P,10000,WARRANT,BEAR,HK.800000,2017-05-05
7109,HK.68493,恒指摩通七甲牛E.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7110,HK.68494,腾讯汇丰八四牛G.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7111,HK.68501,腾讯汇丰八八熊A.P,10000,WARRANT,BEAR,HK.00700,2017-05-05
7112,HK.68502,恒指摩通七乙牛M.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7113,HK.68504,恒指摩通八一牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7114,HK.68510,恒指摩通八二牛M.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7115,HK.68516,万洲汇丰八七牛A.C,5000,WARRANT,BULL,HK.00288,2017-05-05
7116,HK.68517,中移法兴七一熊B.P,5000,WARRANT,BEAR,HK.00941,2016-06-15
7117,HK.68525,港交汇丰八六牛A.C,10000,WARRANT,BULL,HK.00388,2017-05-05
7118,HK.68528,中企摩通七八牛B.C,10000,WARRANT,BULL,HK.800100,2017-01-09
7119,HK.68530,恒指汇丰八三熊B.P,10000,WARRANT,BEAR,HK.800000,2017-05-05
7120,HK.68535,腾讯法巴八六牛A.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7121,HK.68538,腾讯法巴八六牛B.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7122,HK.68540,腾讯法兴七八牛C.C,10000,WARRANT,BULL,HK.00700,2016-06-15
7123,HK.68542,腾讯法兴七八牛D.C,10000,WARRANT,BULL,HK.00700,2016-06-15
7124,HK.68543,腾讯法巴八六牛C.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7125,HK.68552,友邦摩通七七牛B.C,2000,WARRANT,BULL,HK.01299,2017-01-09
7126,HK.68557,恒指高盛八八牛S.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7127,HK.68560,腾讯东亚八四牛E.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7128,HK.68570,A中瑞银八一牛B.C,1000,WARRANT,BULL,HK.02823,2017-05-05
7129,HK.68574,银河摩通七十牛C.C,10000,WARRANT,BULL,HK.00027,2017-01-09
7130,HK.68575,A中瑞银七甲熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-05
7131,HK.68578,吉利摩通七乙牛B.C,5000,WARRANT,BULL,HK.00175,2017-01-09
7132,HK.68587,腾讯摩通七乙牛I.C,1000,WARRANT,BULL,HK.00700,2017-01-09
7133,HK.68589,腾讯摩通七甲牛I.C,1000,WARRANT,BULL,HK.00700,2017-01-09
7134,HK.68592,腾讯摩通七十牛H.C,1000,WARRANT,BULL,HK.00700,2017-01-09
7135,HK.68593,港交摩通七乙牛H.C,1000,WARRANT,BULL,HK.00388,2017-01-09
7136,HK.68594,腾讯瑞银七甲牛H.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7137,HK.68597,港交摩通七十牛H.C,1000,WARRANT,BULL,HK.00388,2017-01-09
7138,HK.68598,平安摩通七乙牛E.C,5000,WARRANT,BULL,HK.02318,2017-01-09
7139,HK.68599,中移摩通七甲牛E.C,5000,WARRANT,BULL,HK.00941,2017-01-09
7140,HK.68600,A中摩通八一牛A.C,1000,WARRANT,BULL,HK.02823,2017-01-09
7141,HK.68605,恒指瑞银七八熊H.P,10000,WARRANT,BEAR,HK.800000,2017-05-05
7142,HK.68608,平安东亚七乙牛A.C,5000,WARRANT,BULL,HK.02318,2016-09-01
7143,HK.68614,A中东亚七九牛A.C,1000,WARRANT,BULL,HK.02823,2016-09-01
7144,HK.68616,汇丰瑞信七甲牛A.C,4000,WARRANT,BULL,HK.00005,2016-09-01
7145,HK.68617,恒指瑞银八八牛K.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7146,HK.68633,长和海通七甲牛A.C,50000,WARRANT,BULL,HK.00001,2017-01-10
7147,HK.68634,汇丰海通七甲牛B.C,40000,WARRANT,BULL,HK.00005,2017-01-10
7148,HK.68637,银河海通七十牛B.C,100000,WARRANT,BULL,HK.00027,2017-01-10
7149,HK.68642,中化海通七十牛A.C,20000,WARRANT,BULL,HK.00386,2017-01-10
7150,HK.68644,恒指瑞信八八牛S.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7151,HK.68645,港交海通七十牛A.C,10000,WARRANT,BULL,HK.00388,2017-01-10
7152,HK.68654,中海海通七甲牛A.C,20000,WARRANT,BULL,HK.00688,2017-01-10
7153,HK.68656,腾讯海通七九牛E.C,10000,WARRANT,BULL,HK.00700,2017-01-10
7154,HK.68665,建行海通七八牛A.C,10000,WARRANT,BULL,HK.00939,2017-01-10
7155,HK.68666,银河瑞信七乙熊F.P,10000,WARRANT,BEAR,HK.00027,2017-05-05
7156,HK.68667,恒指法兴七一熊E.P,10000,WARRANT,BEAR,HK.800000,2016-09-02
7157,HK.68668,恒指法兴七一熊F.P,10000,WARRANT,BEAR,HK.800000,2016-09-02
7158,HK.68672,友邦瑞信七乙熊A.P,2000,WARRANT,BEAR,HK.01299,2017-05-05
7159,HK.68673,腾讯瑞信八一牛L.C,1000,WARRANT,BULL,HK.00700,2017-05-05
7160,HK.68674,腾讯瑞信八二牛D.C,1000,WARRANT,BULL,HK.00700,2017-05-05
7161,HK.68680,中移海通七甲牛A.C,50000,WARRANT,BULL,HK.00941,2017-01-10
7162,HK.68685,恒指法兴八九牛K.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7163,HK.68687,工行海通七九牛A.C,10000,WARRANT,BULL,HK.01398,2017-01-10
7164,HK.68691,恒指法兴八十牛X.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7165,HK.68692,银河法兴七六牛A.C,10000,WARRANT,BULL,HK.00027,2016-09-06
7166,HK.68696,恒指摩通八一熊A.P,10000,WARRANT,BEAR,HK.800000,2017-05-05
7167,HK.68697,银河法兴七八牛A.C,10000,WARRANT,BULL,HK.00027,2016-09-06
7168,HK.68700,恒指摩通八三牛P.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7169,HK.68701,平安海通七十牛C.C,50000,WARRANT,BULL,HK.02318,2017-01-10
7170,HK.68702,A中摩通八甲牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-05
7171,HK.68703,中油法兴七八牛A.C,2000,WARRANT,BULL,HK.00857,2016-09-06
7172,HK.68704,腾讯摩通八七牛A.C,1000,WARRANT,BULL,HK.00700,2017-05-05
7173,HK.68708,中寿海通七甲牛A.C,10000,WARRANT,BULL,HK.02628,2017-01-10
7174,HK.68710,中行海通七九牛A.C,10000,WARRANT,BULL,HK.03988,2017-01-10
7175,HK.68712,友邦摩通八六牛A.C,2000,WARRANT,BULL,HK.01299,2017-05-05
7176,HK.68713,金沙法兴八一牛A.C,4000,WARRANT,BULL,HK.01928,2016-09-06
7177,HK.68714,南中海通七乙牛A.C,2000,WARRANT,BULL,HK.02822,2017-01-10
7178,HK.68715,A中海通七乙牛A.C,1000,WARRANT,BULL,HK.02823,2017-01-10
7179,HK.68719,A中摩通八九牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-05
7180,HK.68720,A中摩通八十牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-05
7181,HK.68722,中寿瑞信七甲牛B.C,10000,WARRANT,BULL,HK.02628,2017-01-10
7182,HK.68726,恒指汇丰八二牛D.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7183,HK.68733,腾讯汇丰八四牛I.C,10000,WARRANT,BULL,HK.00700,2017-05-08
7184,HK.68734,恒指瑞信七甲牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7185,HK.68735,恒指瑞信七乙牛I.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7186,HK.68736,恒指高盛七甲牛B.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7187,HK.68737,腾讯汇丰八四牛J.C,10000,WARRANT,BULL,HK.00700,2017-05-08
7188,HK.68740,夏三瑞银七八牛A.C,2000,WARRANT,BULL,HK.03188,2016-06-16
7189,HK.68742,恒指高盛七甲牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7190,HK.68747,腾讯法兴八二牛D.C,10000,WARRANT,BULL,HK.00700,2017-05-08
7191,HK.68749,长和摩通七乙牛A.C,5000,WARRANT,BULL,HK.00001,2017-01-10
7192,HK.68750,中寿摩通七甲牛B.C,1000,WARRANT,BULL,HK.02628,2017-01-10
7193,HK.68751,港交法兴七八熊A.P,10000,WARRANT,BEAR,HK.00388,2016-09-06
7194,HK.68756,恒指摩通七甲牛F.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7195,HK.68757,恒指摩通七乙牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7196,HK.68758,中寿汇丰七七牛D.C,10000,WARRANT,BULL,HK.02628,2016-09-06
7197,HK.68760,友邦法兴七十熊B.P,2000,WARRANT,BEAR,HK.01299,2017-05-08
7198,HK.68761,恒指法兴八三牛Y.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7199,HK.68768,恒指法兴八三牛Z.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7200,HK.68769,友邦法兴八一牛C.C,2000,WARRANT,BULL,HK.01299,2017-05-08
7201,HK.68770,友邦法兴八二牛A.C,2000,WARRANT,BULL,HK.01299,2017-05-08
7202,HK.68771,恒指法兴八三牛O.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7203,HK.68786,恒指高盛八八牛U.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7204,HK.68789,腾讯汇丰八九熊A.P,10000,WARRANT,BEAR,HK.00700,2017-05-08
7205,HK.68790,联想东亚七九牛A.C,20000,WARRANT,BULL,HK.00992,2016-06-17
7206,HK.68798,汇丰瑞信七乙牛H.C,4000,WARRANT,BULL,HK.00005,2017-05-08
7207,HK.68801,吉利瑞信七乙牛H.C,5000,WARRANT,BULL,HK.00175,2017-05-08
7208,HK.68806,恒指瑞银七甲牛A.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7209,HK.68809,友邦瑞信七乙牛B.C,2000,WARRANT,BULL,HK.01299,2017-05-08
7210,HK.68810,友邦瑞信七乙熊B.P,2000,WARRANT,BEAR,HK.01299,2017-05-08
7211,HK.68811,恒指瑞银七甲牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-10
7212,HK.68816,港交麦银七九牛A.C,10000,WARRANT,BULL,HK.00388,2017-01-11
7213,HK.68817,恒指法巴七甲牛W.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7214,HK.68821,汇丰摩通七甲牛D.C,4000,WARRANT,BULL,HK.00005,2016-09-07
7215,HK.68827,汇丰瑞信七乙牛A.C,4000,WARRANT,BULL,HK.00005,2016-09-07
7216,HK.68829,恒指瑞信七九熊G.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7217,HK.68833,新地海通七乙牛B.C,100000,WARRANT,BULL,HK.00016,2017-01-11
7218,HK.68834,恒指瑞信七九熊H.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7219,HK.68836,恒指瑞信七九熊I.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7220,HK.68838,联想海通七乙牛A.C,20000,WARRANT,BULL,HK.00992,2017-01-11
7221,HK.68840,恒指瑞信八二牛L.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7222,HK.68844,恒指摩通八一熊B.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7223,HK.68848,恒指摩通八八牛H.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7224,HK.68849,农行海通七乙牛A.C,10000,WARRANT,BULL,HK.01288,2017-01-11
7225,HK.68851,友邦海通七九牛B.C,20000,WARRANT,BULL,HK.01299,2017-01-11
7226,HK.68852,友邦摩通八七牛A.C,2000,WARRANT,BULL,HK.01299,2017-05-08
7227,HK.68856,万科海通七九牛B.C,1000,WARRANT,BULL,HK.02202,2017-01-11
7228,HK.68859,恒指瑞信七甲牛D.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7229,HK.68862,恒指瑞信七乙牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7230,HK.68870,恒指法兴七八熊B.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7231,HK.68871,恒指高盛七乙牛T.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7232,HK.68874,恒指法兴七九熊J.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7233,HK.68875,恒指法兴七十熊D.P,10000,WARRANT,BEAR,HK.800000,2017-05-08
7234,HK.68876,恒指法兴八三牛A.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7235,HK.68880,恒指法兴八九牛M.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7236,HK.68888,恒指法兴八十牛Z.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7237,HK.68889,恒指法兴八三牛E.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7238,HK.68895,恒指瑞银八七牛C.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7239,HK.68896,恒指瑞银八八牛M.C,10000,WARRANT,BULL,HK.800000,2017-05-08
7240,HK.68900,恒指法兴七一熊I.P,10000,WARRANT,BEAR,HK.800000,2016-09-08
7241,HK.68901,恒指摩通七十牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7242,HK.68903,港交瑞银七九熊A.P,10000,WARRANT,BEAR,HK.00388,2017-05-08
7243,HK.68909,恒指瑞银七九牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7244,HK.68913,港交瑞银七九牛D.C,10000,WARRANT,BULL,HK.00388,2017-01-11
7245,HK.68914,友邦瑞银七九牛B.C,2000,WARRANT,BULL,HK.01299,2017-01-11
7246,HK.68915,平安瑞银七九牛A.C,5000,WARRANT,BULL,HK.02318,2017-01-11
7247,HK.68916,恒指瑞银七九牛L.C,10000,WARRANT,BULL,HK.800000,2017-01-11
7248,HK.68917,A中法兴七十熊C.P,1000,WARRANT,BEAR,HK.02823,2017-05-09
7249,HK.68923,中寿瑞银七甲牛A.C,1000,WARRANT,BULL,HK.02628,2017-01-12
7250,HK.68925,中寿汇丰八一牛A.C,10000,WARRANT,BULL,HK.02628,2017-01-12
7251,HK.68926,恒指汇丰七十牛L.C,10000,WARRANT,BULL,HK.800000,2017-01-12
7252,HK.68929,吉利汇丰八一牛A.C,50000,WARRANT,BULL,HK.00175,2017-01-12
7253,HK.68930,A中法兴八二熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-09
7254,HK.68931,金沙摩通七九牛B.C,4000,WARRANT,BULL,HK.01928,2016-09-08
7255,HK.68932,A中法兴八六牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-09
7256,HK.68933,银河摩通七甲牛B.C,10000,WARRANT,BULL,HK.00027,2016-09-08
7257,HK.68936,汇丰东亚七乙牛A.C,40000,WARRANT,BULL,HK.00005,2016-09-08
7258,HK.68937,腾讯汇丰八一牛A.C,10000,WARRANT,BULL,HK.00700,2017-01-12
7259,HK.68938,A中法兴八甲牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-09
7260,HK.68940,A中法兴九一牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-09
7261,HK.68941,A中汇丰零一牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-09
7262,HK.68942,A中汇丰八八牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-09
7263,HK.68943,A中汇丰八一牛E.C,1000,WARRANT,BULL,HK.02823,2017-01-12
7264,HK.68944,南中汇丰八一牛E.C,2000,WARRANT,BULL,HK.02822,2017-01-12
7265,HK.68945,恒指汇丰七甲牛G.C,10000,WARRANT,BULL,HK.800000,2017-01-12
